Date,Confirmed,Deaths,Recovered,Province/State
2020-01-30 16:00:00,112.0,1.0,5.0,Shanghai
2020-01-30 16:00:00,101.0,0.0,0.0,Fujian
2020-01-30 16:00:00,78.0,0.0,2.0,Guangxi
2020-01-30 16:00:00,70.0,0.0,0.0,Yunnan
2020-01-30 16:00:00,65.0,1.0,0.0,Hebei
2020-01-30 16:00:00,63.0,0.0,0.0,Shaanxi
2020-01-30 16:00:00,46.0,1.0,1.0,Hainan
2020-01-30 16:00:00,44.0,2.0,0.0,Heilongjiang
2020-01-30 16:00:00,41.0,0.0,1.0,Liaoning
2020-01-30 16:00:00,35.0,0.0,1.0,Shanxi
2020-01-30 16:00:00,31.0,0.0,0.0,Tianjin
2020-01-30 16:00:00,26.0,0.0,0.0,Gansu
2020-01-30 16:00:00,19.0,0.0,0.0,Inner Mongolia
2020-01-30 16:00:00,17.0,0.0,0.0,Ningxia
2020-01-30 16:00:00,14.0,0.0,1.0,Jilin
2020-01-30 16:00:00,14.0,0.0,0.0,Xinjiang
2020-01-30 16:00:00,12.0,0.0,1.0,Guizhou
2020-01-30 16:00:00,8.0,0.0,0.0,Qinghai
2020-01-30 16:00:00,1.0,0.0,0.0,Tibet
2020-01-31 23:59:00,5806.0,204.0,141.0,Hubei
2020-01-31 23:59:00,538.0,0.0,14.0,Zhejiang
2020-01-31 23:59:00,436.0,0.0,11.0,Guangdong
2020-01-31 23:59:00,352.0,2.0,3.0,Henan
2020-01-31 23:59:00,332.0,0.0,2.0,Hunan
2020-01-31 23:59:00,240.0,0.0,7.0,Jiangxi
2020-01-31 23:59:00,237.0,0.0,3.0,Anhui
2020-01-31 23:59:00,211.0,0.0,1.0,Chongqing
2020-01-31 23:59:00,184.0,0.0,2.0,Shandong
2020-01-31 23:59:00,177.0,1.0,1.0,Sichuan
2020-01-31 23:59:00,168.0,0.0,5.0,Jiangsu
2020-01-31 23:59:00,139.0,1.0,5.0,Beijing
2020-01-31 23:59:00,135.0,1.0,9.0,Shanghai
2020-01-31 23:59:00,120.0,0.0,0.0,Fujian
2020-01-31 23:59:00,87.0,0.0,2.0,Guangxi
2020-01-31 23:59:00,87.0,0.0,0.0,Shaanxi
2020-01-31 23:59:00,83.0,0.0,1.0,Yunnan
2020-01-31 23:59:00,82.0,1.0,0.0,Hebei
2020-01-31 23:59:00,59.0,2.0,0.0,Heilongjiang
2020-01-31 23:59:00,52.0,1.0,1.0,Hainan
2020-01-31 23:59:00,48.0,0.0,1.0,Liaoning
2020-01-31 23:59:00,39.0,0.0,1.0,Shanxi
2020-01-31 23:59:00,32.0,0.0,0.0,Tianjin
2020-01-31 23:59:00,29.0,0.0,2.0,Guizhou
2020-01-31 23:59:00,29.0,0.0,0.0,Gansu
