Date,Confirmed,Deaths,Recovered,Province/State
1/28/20 23:00,168.0,1.0,0.0,Henan
1/28/20 23:00,143.0,0.0,0.0,Hunan
1/28/20 23:00,132.0,0.0,0.0,Chongqing
1/28/20 23:00,109.0,0.0,3.0,Jiangxi
1/28/20 23:00,106.0,0.0,0.0,Anhui
1/28/20 23:00,95.0,0.0,0.0,Shandong
1/28/20 23:00,91.0,1.0,4.0,Beijing
1/28/20 23:00,90.0,0.0,0.0,Sichuan
1/28/20 23:00,80.0,0.0,0.0,Fujian
1/28/20 23:00,70.0,0.0,1.0,Jiangsu
1/28/20 23:00,66.0,1.0,4.0,Shanghai
1/28/20 23:00,51.0,0.0,2.0,Guangxi
1/28/20 23:00,46.0,0.0,0.0,Shaanxi
1/28/20 23:00,44.0,0.0,0.0,Yunnan
1/28/20 23:00,40.0,1.0,0.0,Hainan
1/28/20 23:00,34.0,0.0,0.0,Liaoning
1/28/20 23:00,33.0,1.0,0.0,Hebei
1/28/20 23:00,33.0,1.0,0.0,Heilongjiang
1/28/20 23:00,27.0,0.0,0.0,Shanxi
1/28/20 23:00,24.0,0.0,0.0,Tianjin
1/28/20 23:00,19.0,0.0,0.0,Gansu
1/28/20 23:00,15.0,0.0,0.0,Inner Mongolia
1/28/20 23:00,11.0,0.0,0.0,Ningxia
1/28/20 23:00,10.0,0.0,0.0,Xinjiang
1/28/20 23:00,9.0,0.0,0.0,Guizhou
1/28/20 23:00,8.0,0.0,0.0,Jilin
1/28/20 23:00,6.0,0.0,0.0,Qinghai
1/29/20 19:30,3554.0,125.0,88.0,Hubei
1/29/20 19:30,296.0,0.0,3.0,Zhejiang
1/29/20 19:30,277.0,0.0,5.0,Guangdong
1/29/20 19:30,221.0,0.0,0.0,Hunan
1/29/20 19:30,206.0,2.0,1.0,Henan
1/29/20 19:30,152.0,0.0,2.0,Anhui
1/29/20 19:30,147.0,0.0,1.0,Chongqing
1/29/20 19:30,130.0,0.0,1.0,Shandong
1/29/20 19:30,111.0,1.0,4.0,Beijing
1/29/20 19:30,109.0,0.0,3.0,Jiangxi
1/29/20 19:30,108.0,1.0,1.0,Sichuan
1/29/20 19:30,99.0,0.0,1.0,Jiangsu
1/29/20 19:30,96.0,1.0,5.0,Shanghai
1/29/20 19:30,84.0,0.0,0.0,Fujian
1/29/20 19:30,58.0,0.0,2.0,Guangxi
1/29/20 19:30,56.0,0.0,0.0,Shaanxi
1/29/20 19:30,55.0,0.0,0.0,Yunnan
1/29/20 19:30,48.0,1.0,0.0,Hebei
1/29/20 19:30,43.0,1.0,0.0,Hainan
1/29/20 19:30,39.0,0.0,1.0,Liaoning
1/29/20 19:30,38.0,1.0,0.0,Heilongjiang
1/29/20 19:30,27.0,0.0,0.0,Tianjin
1/29/20 19:30,27.0,0.0,1.0,Shanxi
1/29/20 19:30,24.0,0.0,0.0,Gansu
1/29/20 19:30,16.0,0.0,0.0,Inner Mongolia
1/29/20 19:30,13.0,0.0,0.0,Xinjiang
1/29/20 19:30,12.0,0.0,0.0,Ningxia
1/29/20 19:30,9.0,0.0,1.0,Guizhou
1/29/20 19:30,9.0,0.0,0.0,Jilin
1/29/20 19:30,6.0,0.0,0.0,Qinghai
1/30/20 16:00,4903.0,162.0,90.0,Hubei
1/30/20 16:00,428.0,0.0,4.0,Zhejiang
1/30/20 16:00,354.0,0.0,10.0,Guangdong
1/30/20 16:00,278.0,2.0,2.0,Henan
1/30/20 16:00,277.0,0.0,2.0,Hunan
1/30/20 16:00,200.0,0.0,2.0,Anhui
1/30/20 16:00,182.0,0.0,1.0,Chongqing
1/30/20 16:00,162.0,0.0,5.0,Jiangxi
1/30/20 16:00,158.0,0.0,1.0,Shandong
1/30/20 16:00,142.0,1.0,1.0,Sichuan
1/30/20 16:00,129.0,0.0,1.0,Jiangsu
1/30/20 16:00,114.0,1.0,4.0,Beijing
1/30/20 16:00,112.0,1.0,5.0,Shanghai
1/30/20 16:00,101.0,0.0,0.0,Fujian
1/30/20 16:00,78.0,0.0,2.0,Guangxi
1/30/20 16:00,70.0,0.0,0.0,Yunnan
1/30/20 16:00,65.0,1.0,0.0,Hebei
1/30/20 16:00,63.0,0.0,0.0,Shaanxi
1/30/20 16:00,46.0,1.0,1.0,Hainan
1/30/20 16:00,44.0,2.0,0.0,Heilongjiang
1/30/20 16:00,41.0,0.0,1.0,Liaoning
1/30/20 16:00,35.0,0.0,1.0,Shanxi
1/30/20 16:00,31.0,0.0,0.0,Tianjin
1/30/20 16:00,26.0,0.0,0.0,Gansu
1/30/20 16:00,19.0,0.0,0.0,Inner Mongolia
1/30/20 16:00,17.0,0.0,0.0,Ningxia
1/30/20 16:00,14.0,0.0,1.0,Jilin
1/30/20 16:00,14.0,0.0,0.0,Xinjiang
1/30/20 16:00,12.0,0.0,1.0,Guizhou
1/30/20 16:00,8.0,0.0,0.0,Qinghai
1/30/20 16:00,1.0,0.0,0.0,Tibet
1/31/2020 23:59,5806.0,204.0,141.0,Hubei
1/31/2020 23:59,538.0,0.0,14.0,Zhejiang
1/31/2020 23:59,436.0,0.0,11.0,Guangdong
1/31/2020 23:59,352.0,2.0,3.0,Henan
1/31/2020 23:59,332.0,0.0,2.0,Hunan
1/31/2020 23:59,240.0,0.0,7.0,Jiangxi
1/31/2020 23:59,237.0,0.0,3.0,Anhui
1/31/2020 23:59,211.0,0.0,1.0,Chongqing
1/31/2020 23:59,184.0,0.0,2.0,Shandong
1/31/2020 23:59,177.0,1.0,1.0,Sichuan
1/31/2020 23:59,168.0,0.0,5.0,Jiangsu
1/31/2020 23:59,139.0,1.0,5.0,Beijing
1/31/2020 23:59,135.0,1.0,9.0,Shanghai
1/31/2020 23:59,120.0,0.0,0.0,Fujian
1/31/2020 23:59,87.0,0.0,2.0,Guangxi
1/31/2020 23:59,87.0,0.0,0.0,Shaanxi
1/31/2020 23:59,83.0,0.0,1.0,Yunnan
1/31/2020 23:59,82.0,1.0,0.0,Hebei
1/31/2020 23:59,59.0,2.0,0.0,Heilongjiang
1/31/2020 23:59,52.0,1.0,1.0,Hainan
1/31/2020 23:59,48.0,0.0,1.0,Liaoning
1/31/2020 23:59,39.0,0.0,1.0,Shanxi
1/31/2020 23:59,32.0,0.0,0.0,Tianjin
1/31/2020 23:59,29.0,0.0,2.0,Guizhou
1/31/2020 23:59,29.0,0.0,0.0,Gansu
1/31/2020 23:59,21.0,0.0,0.0,Ningxia
1/31/2020 23:59,20.0,0.0,1.0,Inner Mongolia
1/31/2020 23:59,17.0,0.0,0.0,Xinjiang
1/31/2020 23:59,14.0,0.0,1.0,Jilin
1/31/2020 23:59,8.0,0.0,0.0,Qinghai
1/31/2020 23:59,1.0,0.0,0.0,Tibet
2/1/2020 11:53,7153.0,249.0,168.0,Hubei
2/1/2020 10:53,599.0,0.0,21.0,Zhejiang
2/1/2020 14:23,535.0,0.0,14.0,Guangdong
2/1/2020 1:52,422.0,2.0,3.0,Henan
2/1/2020 11:03,389.0,0.0,8.0,Hunan
2/1/2020 13:33,297.0,0.0,5.0,Anhui
