Last Update,Confirmed,Deaths,Latitude,Longitude,Province/State,Recovered
2020-03-14 01:53:03,5.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-14 01:53:03,1.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14 01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14 02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-15 18:20:19,134.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-15 18:20:19,61.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-15 18:20:19,57.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-15 18:20:19,20.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-14 13:33:04,17.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-15 18:20:19,6.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-14 01:53:03,1.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14 01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14 02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-16 14:38:46,171.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-16 14:38:45,71.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-16 14:38:46,68.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-16 14:38:46,29.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-16 14:38:46,28.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-16 14:38:46,7.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-16 14:38:46,2.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14 01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14 02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-17 12:33:07,210.0,4.0,-33.8688,151.2093,New South Wales,4.0
2020-03-17 12:53:09,94.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-17 12:33:07,78.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-17 12:53:09,31.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-16 14:38:46,29.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-16 14:38:46,7.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-16 14:38:46,2.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14 01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14 02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-18 12:13:09,267.0,5.0,-33.8688,151.2093,New South Wales,4.0
2020-03-18 12:13:09,121.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-18 11:53:04,94.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-18 11:53:04,37.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-18 12:13:10,35.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-18 11:53:04,10.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-18 11:53:04,3.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14 01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14 02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-19 11:13:54,307.0,5.0,-33.8688,151.2093,New South Wales,4.0
2020-03-19 11:13:54,144.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-18 12:13:09,121.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-19 11:13:54,52.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-19 11:13:54,42.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-19 11:13:54,10.0,0.0,-41.4545,145.9707,Tasmania,3.0
2020-03-19 11:13:54,4.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14 01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14 02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
